waktu mulai => 2021 05 07 11:45:26
no => 689; cust id => 0006726467; subnet => S-016; jam => 2021 05 07 12:50:32
no => 690; cust id => 0054988615; subnet => S-017; jam => 2021 05 07 12:50:39
no => 691; cust id => 0054987434; subnet => S-001; jam => 2021 05 07 12:50:43
no => 692; cust id => 0044191088; subnet => S-001; jam => 2021 05 07 12:50:53
no => 693; cust id => 0054986380; subnet => S-022; jam => 2021 05 07 12:51:02
no => 694; cust id => 0054986380; subnet => S-022; jam => 2021 05 07 12:51:11
file exists => 0054986380
no => 695; cust id => 0054988513; subnet => S-017; jam => 2021 05 07 12:51:11
no => 696; cust id => 0054985892; subnet => S-001; jam => 2021 05 07 12:51:14
no => 697; cust id => 0008062465; subnet => S-001; jam => 2021 05 07 12:51:23
no => 698; cust id => 0054988667; subnet => S-017; jam => 2021 05 07 12:51:31
no => 699; cust id => 0054987330; subnet => S-001; jam => 2021 05 07 12:51:39
no => 700; cust id => 0000300723; subnet => S-001; jam => 2021 05 07 12:51:46
no => 701; cust id => 0054988685; subnet => S-022; jam => 2021 05 07 12:51:53
no => 702; cust id => 0054982982 ; subnet => S-001; jam => 2021 05 07 12:52:01
no => 703; cust id => 0002711521; subnet => S-001; jam => 2021 05 07 12:52:05
no => 704; cust id => 0054985892; subnet => S-001; jam => 2021 05 07 12:52:12
file exists => 0054985892
no => 705; cust id => 0054985495; subnet => S-001; jam => 2021 05 07 12:52:12
no => 706; cust id => 0045742749; subnet => S-001; jam => 2021 05 07 12:52:22
no => 707; cust id => 0054982592; subnet => S-002; jam => 2021 05 07 12:52:30
no => 708; cust id => 0053674750; subnet => S-001; jam => 2021 05 07 12:52:39
no => 709; cust id => 0054985087; subnet => S-001; jam => 2021 05 07 12:52:54
no => 710; cust id => 0054988700; subnet => S-021; jam => 2021 05 07 12:53:03
no => 711; cust id => 0054986076; subnet => S-001; jam => 2021 05 07 12:53:11
no => 712; cust id => 0051786770; subnet => S-001; jam => 2021 05 07 12:53:19
no => 713; cust id => 0054802830; subnet => S-001; jam => 2021 05 07 12:53:28
no => 714; cust id => 0051330702; subnet => S-001; jam => 2021 05 07 12:53:35
file exists => 0051330702
no => 715; cust id => 0054981145; subnet => S-001; jam => 2021 05 07 12:53:35
no => 716; cust id => 0054926720; subnet => S-001; jam => 2021 05 07 12:53:44
no => 717; cust id => 0003457942; subnet => S-013; jam => 2021 05 07 12:53:54
no => 718; cust id => 0029243011; subnet => S-001; jam => 2021 05 07 12:53:59
no => 719; cust id => 0029243011; subnet => S-001; jam => 2021 05 07 12:54:07
file exists => 0029243011
no => 720; cust id => 0054984483; subnet => S-001; jam => 2021 05 07 12:54:07
no => 721; cust id => 0054988360; subnet => S-017; jam => 2021 05 07 12:54:16
no => 722; cust id => 0054988773; subnet => S-022; jam => 2021 05 07 12:54:20
no => 723; cust id => 0054981630; subnet => S-002; jam => 2021 05 07 12:54:24
no => 724; cust id => 0053384707; subnet => S-001; jam => 2021 05 07 12:54:33
no => 725; cust id => 0049582737; subnet => S-001; jam => 2021 05 07 12:54:48
file exists => 0049582737
no => 726; cust id => 0054983924; subnet => S-001; jam => 2021 05 07 12:54:48
no => 727; cust id => 0054988969; subnet => S-017; jam => 2021 05 07 12:54:52
no => 728; cust id => 0034540864; subnet => S-001; jam => 2021 05 07 12:55:01
no => 729; cust id => 0002323434; subnet => S-007; jam => 2021 05 07 12:55:05
no => 730; cust id => 0011638210; subnet => S-008; jam => 2021 05 07 12:55:13
no => 731; cust id => 0054984255; subnet => S-002; jam => 2021 05 07 12:55:20
no => 732; cust id => 0001005826; subnet => S-001; jam => 2021 05 07 12:55:26
no => 733; cust id => 0054989076; subnet => S-022; jam => 2021 05 07 12:55:34
no => 734; cust id => 0054989164; subnet => S-017; jam => 2021 05 07 12:55:39
no => 735; cust id => 0054985504 ; subnet => S-001; jam => 2021 05 07 12:55:47
no => 736; cust id => 0000924928; subnet => S-001; jam => 2021 05 07 12:55:56
no => 737; cust id => 0052892783; subnet => S-001; jam => 2021 05 07 12:56:01
no => 738; cust id => 0052892783; subnet => S-001; jam => 2021 05 07 12:56:11
file exists => 0052892783
no => 739; cust id => 0054984563; subnet => S-001; jam => 2021 05 07 12:56:11
no => 740; cust id => 0001907328; subnet => S-010; jam => 2021 05 07 12:56:21
no => 741; cust id => 0054984308; subnet => S-001; jam => 2021 05 07 12:56:29
no => 742; cust id => 0054989056; subnet => S-020; jam => 2021 05 07 12:56:36
no => 743; cust id => 0054987399; subnet => S-002; jam => 2021 05 07 12:56:44
no => 744; cust id => 0054988795; subnet => S-020; jam => 2021 05 07 12:56:48
no => 745; cust id => 0053000725; subnet => S-001; jam => 2021 05 07 12:56:55
no => 746; cust id => 0054988178; subnet => S-001; jam => 2021 05 07 12:57:02
no => 747; cust id => 0054416763; subnet => S-001; jam => 2021 05 07 12:57:11
no => 748; cust id => 0052611068; subnet => S-001; jam => 2021 05 07 12:57:20
file exists => 0052611068
no => 749; cust id => 0052611068; subnet => S-001; jam => 2021 05 07 12:57:20
file exists => 0052611068
no => 750; cust id => 0052611068; subnet => S-001; jam => 2021 05 07 12:57:20
file exists => 0052611068
no => 751; cust id => 0054324736; subnet => S-001; jam => 2021 05 07 12:57:20
no => 752; cust id => 0049244700; subnet => S-001; jam => 2021 05 07 12:57:29
no => 753; cust id => 0049244700; subnet => S-001; jam => 2021 05 07 12:57:39
file exists => 0049244700
no => 754; cust id => 0054985509; subnet => S-001; jam => 2021 05 07 12:57:39
no => 755; cust id => 0054985854; subnet => S-001; jam => 2021 05 07 12:57:48
no => 756; cust id => 0054988113; subnet => S-017; jam => 2021 05 07 12:57:57
no => 757; cust id => 0054981464 ; subnet => S-001; jam => 2021 05 07 12:58:01
no => 758; cust id => 0054989104; subnet => S-021; jam => 2021 05 07 12:58:08
no => 759; cust id => 0054988609; subnet => S-021; jam => 2021 05 07 12:58:16
no => 760; cust id => 0054989084 ; subnet => S-001; jam => 2021 05 07 12:58:24
no => 761; cust id => 0054989326; subnet => S-001; jam => 2021 05 07 12:58:34
no => 762; cust id => 0054987837; subnet => S-001; jam => 2021 05 07 12:58:42
no => 763; cust id => 0054982047; subnet => S-021; jam => 2021 05 07 12:58:47
no => 764; cust id => 0054989548; subnet => S-017; jam => 2021 05 07 12:58:54
no => 765; cust id => 0054981966; subnet => S-001; jam => 2021 05 07 12:59:02
no => 766; cust id => 0054981966; subnet => S-001; jam => 2021 05 07 12:59:09
file exists => 0054981966
no => 767; cust id => 0054981966; subnet => S-001; jam => 2021 05 07 12:59:09
file exists => 0054981966
no => 768; cust id => 0054988635; subnet => S-021; jam => 2021 05 07 12:59:09
no => 769; cust id => 0054988891; subnet => S-022; jam => 2021 05 07 12:59:17
no => 770; cust id => 0054988323; subnet => S-001; jam => 2021 05 07 12:59:26
no => 771; cust id => 0048466874; subnet => S-001; jam => 2021 05 07 12:59:33
no => 772; cust id => 0052336708; subnet => S-001; jam => 2021 05 07 12:59:41
no => 773; cust id => 0054989450; subnet => S-020; jam => 2021 05 07 12:59:48
no => 774; cust id => 0054984113; subnet => S-001; jam => 2021 05 07 12:59:55
no => 775; cust id => 0048267033; subnet => S-001; jam => 2021 05 07 13:00:02
file exists => 0048267033
no => 776; cust id => 0053334777; subnet => S-001; jam => 2021 05 07 13:00:02
no => 777; cust id => 0003362423; subnet => S-001; jam => 2021 05 07 13:00:08
no => 778; cust id => 0054983320; subnet => S-001; jam => 2021 05 07 13:00:15
no => 779; cust id => 0049738883; subnet => S-001; jam => 2021 05 07 13:00:22
file exists => 0049738883
no => 780; cust id => 0049738883; subnet => S-001; jam => 2021 05 07 13:00:22
file exists => 0049738883
no => 781; cust id => 0051056737; subnet => S-001; jam => 2021 05 07 13:00:22
file exists => 0051056737
no => 782; cust id => 0054982099 ; subnet => S-001; jam => 2021 05 07 13:00:22
no => 783; cust id => 0054989910; subnet => S-022; jam => 2021 05 07 13:00:28
no => 784; cust id => 0054981460; subnet => S-001; jam => 2021 05 07 13:00:34
no => 785; cust id => 0054983998; subnet => S-001; jam => 2021 05 07 13:00:46
no => 786; cust id => 0001448356; subnet => S-003; jam => 2021 05 07 13:00:53
no => 787; cust id => 0045820776; subnet => S-001; jam => 2021 05 07 13:01:00
no => 788; cust id => 0054802830; subnet => S-001; jam => 2021 05 07 13:01:06
file exists => 0054802830
no => 789; cust id => 0054802830; subnet => S-001; jam => 2021 05 07 13:01:06
file exists => 0054802830
no => 790; cust id => 0054802830; subnet => S-001; jam => 2021 05 07 13:01:06
file exists => 0054802830
no => 791; cust id => 0054989919; subnet => S-017; jam => 2021 05 07 13:01:06
no => 792; cust id => 0054987430; subnet => S-001; jam => 2021 05 07 13:01:13
no => 793; cust id => 0053658738; subnet => S-001; jam => 2021 05 07 13:01:22
waktu selesai => 2021 05 07 13:01:29
